datetime,amount,amountBase,price
2017-11-02 00:15:07,81.7445,0.13896565,0.0017
2017-11-01 00:00:56,0.5086,0.0015258,0.003
2017-10-31 18:57:04,38.8794,0.021772464,0.00056
2017-10-31 07:06:56,0.005,0.3,60.0
