datetime,amount,amountBase,price
2017-11-02 05:25:24,3987.685235407774,2.99075595118536,0.000749998
2017-11-01 22:41:07,0.000631,0.97805,1550.0
2017-11-01 20:35:48,0.01993819160602133,0.001993819160602133,0.1
2017-11-01 18:24:49,3.2901,0.004013922,0.00122
2017-11-01 18:22:36,1096.7,1.337974,0.00122
2017-11-01 09:49:18,18558.599,9.520561287,0.000513
2017-11-01 09:43:39,784.45697410318,0.4039953416631377,0.0005149999999999999
2017-11-01 09:43:39,1215.0765749234597,0.631839818960199,0.00052
2017-11-01 09:43:39,8000.0,4.1048,0.0005131
2017-11-01 03:10:36,0.000595,0.5355,900.0
2017-10-31 22:16:53,9.05e-16,0.0,0.0
2017-10-31 15:38:29,5.55e-16,1e-18,0.0018018018018018018
2017-10-31 14:37:30,6.557173e-10,2.6228692e-11,0.04
2017-10-31 04:03:18,30.844,0.023133,0.00075
