datetime,amount,amountBase,price
2017-11-02 14:00:24,498.45479015053337,0.0044860931113548,8.99999999999999e-06
2017-11-01 01:56:12,100.0,0.00375,3.75e-05
2017-10-31 00:45:21,0.29910269192422734,1.7946161515453e-05,5.999999999999786e-05
