datetime,amount,amountBase,price
2017-11-02 15:52:41,500.0,0.0905,0.000181
2017-11-02 15:31:25,200.0,0.036,0.00018
2017-11-02 12:21:56,2068.0,0.4136,0.0002
2017-11-01 08:31:48,259.0,0.1723386,0.0006654
2017-11-01 08:30:12,272.0,0.177888,0.000654
